"labels","text"
5,"不错 直筒裤，很好很舒适，尺寸标准。"
2,"质量不行 用了大半年后，锅底出现了一个个小坑并有增多趋势，准备坚持用下去直到漏水为止， 看看它到底能坚持多久，锅的材质不行，这应该是钢板里面的气泡吧"
3,"不好 胸口logo的机绣跟山寨货一样"
3,"产品很一般，不能有太高期望 不能仔细看，否则太多瑕疵。有点失望。 1，表壳是塑料的，做了金属涂层，用久了肯定会脱落。说明中有说，没看仔细。 2，表链好薄弱，特别是扣具和表壳连接处。 3，黑色表盘小，刚开始有些不习惯。 4，冲着光能来买的，希望耐用些。 5，远看还是不错的。  日亚速度真快，周日下单，周三收到。 试用两个月的Prime会员，都有些不好意思了。正式加入prime。188的确很划算，快递一份文件去巴西都要三百多。"
1,"工业甲醛味道，洗不掉！非常差！ 衣服有工业味道，洗了2次，用盐水泡都泡不掉！"
1,"请大家慎重购买，两个月不到秒针掉了，海外购没有保修服务的！ 请大家慎重购买！！以耐摔耐用而闻名的GSHOCK居然在两三天偶尔带一次的使用频率下秒针掉了，而且入手刚不足两个月。海外购订单在过了一个月退换货时间后亚马逊就不管了，维修没有全球保修卡，坐标上海，自己联系英国的，所以大家慎重选择亚马逊。。慎重啊！"
1,"衣服有漂染气味 我去年买的同款衣服收到时衣带有香味，这次收到时是漂染的气味，完全不一样"
4,"越低调，越专业。 第一时间拿到手开箱，检查，验证，全都没有问题，唯一可惜的是少了耳机包。k240s确实比较难推。电脑上还还说，到了平板上就很难了。总之煲完耳机希望能有惊喜吧。"
4,"交货延迟了！ 商品本身OK的，交货延迟了蛮久。短信通知说是被海关扣住了。这么看来，清关手续还书蛮复杂的吧。"
4,"推荐 非常好穿！平常穿37，这次买大一码，略有富余，但完全不会显脚大，很有型！还比预期早了一周到。"
4,"还可以 泰国产。有点小瑕疵，整体不错。"
4,"鞋子很好，就是尺码太大了 鞋子不错，穿上脚很舒服，轻便而且有一种没穿的感觉，但是真的是大了。我平时运动鞋穿38，这个伸一个手指进去都有余，同事39的脚，试穿刚刚好。喜欢的人一定要买小一个码。注意，我的是德国亚马逊发货。"
5,"鞋是好鞋，号不正经 鞋是好鞋，号不正经？"
5,"强烈推荐 保温性能好，轻便精致。"
5,"非常舒服的一条塑身裤 我买过不止十件塑身裤了，这是最舒服的一条"
5,"值得买 一直在穿CAT，踢不烂这双实在好穿，脚感很好，比CAT的靴子舒服很多。宽版实在是款，适合脚胖和脚面高的，一般脚建议选标准鞋楦就好！"
5,"满意的购物 不错"
5,"东西还好，但是用的时间并不是很长，家里小孩都是喝温水的，喝这个的话比较容易凉，毕竟小孩喝水还是超慢的 东西还好，但是用的时间并不是很长，家里小孩都是喝温水的，喝这个的话比较容易凉，毕竟小孩喝水还是超慢的"
5,"非常不错，满意 非常不错，满意，帮我哥买的，他很喜欢，价格是国内的1/3"
5,"Clarks是很实惠的 鞋底比较软，舒服，只是不是很耐磨。国内25.5-26的鞋，选码7.5UK，8.5US，41.5"
5,"很好 很喜欢，比想象中的要好。有其他颜色就更好了。"
5,"鞋底硬 但穿穿也没什么不舒服的 平时穿他家37.5号 这次依然是，这双确实有点紧，前面比较瘪，薄袜子还可以，否则磨小脚趾（我属于脚背比较高的），鞋底开始觉得硬，后来穿穿也没什么不舒服的 很自然的适应了"
5,"帮朋友买的 帮朋友买的，反馈过来说很好。"
5,"满意 太满意了，好看极了！"
5,"WD My Passport Ultra 移動硬盤2TB 優點：亞馬遜黑五戰利品，超低價格；彩色紙盒包裝，全密封，全新品；外殼是兩種材質，上面是鋁合金，下面是塑料；此款移動硬盤分PC版和MAC版，只是初始格式不一樣，其他都一樣，無論購買哪個版本，都可以重新更改格式，以便適用不同系統；USB-C接口，附贈USB-A接口轉換頭；速度超級快，居然每秒230MB左右，而且速度穩定，基本能保持全程高速，可以稱得上是神盤。缺點：做工尚可，但不是特別精細，外殼上下蓋之間的縫隙稍微有點大。"
5,"赞 包不错，很实用，是中国制造的"
5,"合适 不错，号码很准，版型也好。"
5,"非常好 无论包装、产品都非常好！"
5,"挺好的 平时穿43号，这个买的43.5。长度是略有富裕。脚比较胖，感觉稍微有点挤。也许该买个44的。 很重，跑起来明显累。当负重练习了"
5,"虎牌的保温杯不错 相信虎牌这个牌子，外观不错，杯子轻巧，保温效果也很好。"
5,"很赞 性价比很高，值得推介。"
5,"RIVER LIGHT 日本炒锅30cm J 1430 锅很好，热传导快，也轻"
5,"尺码合适 172 75kg  穿m号修身 ( 平时有健身)"
5,"物超所值 量大，实惠，好大一瓶"
2,"料子不舒服 料子摸起来不舒服，和想象中差很多"
3,"质量不咋滴 超级轻，连着屏幕都是塑料的，容易刮花。适合给小孩子当玩具用"
3,"还行 太厚了！而且洗了以后内层退毛挺多的"
1,"疑似二手货 这是一件洗过的裤子，散发出洗衣液的味道，已经是第二次了，裤子是做旧的吗？"
1,"保修服务该何去何从？？？ 秒针不对刻度，没有发票，也没有吊牌。很担忧是否正品。保修卡上没有公章，就意味着后期保修服务没有保障"
4,"鞋子偏小 鞋子比平时偏小两号。"
4,"不错 一直用的此品牌，宝宝没有说不吃奶嘴的"
4,"太长了 过长。平常买这个码子都没用这么长。裤子本身很好看。可惜我腿短"
4,"推荐购买 比起5044底围更大，稳定效果还是比不上5044，适合一些低强度运动。胸型有点奇怪，显得有点尖。呃，不过这个玫红色上身还挺显肤色的。做做瑜伽穿还是挺不错的。夸一句海外购，下单到送达只要五天。价格低的时候入手非常合适。"
4,"好玩 觉得腿没有那么肿了  但是真的好贵啊 秒杀买的还这么贵 会穿的久么  期待"
5,"压耳，低音好。 低音不错，但是耳机里面的塑料支架，有点压到耳朵了，戴久了疼。降噪效果一般，这款耳机主打低音吧。这个价位值得买！"
5,"合身 衣服穿起来很合适，小号的对于170cm和60+kg很合身，穿起来很显身材。"
5,"小花好可爱，味道香香哒 小花好可爱，味道香香哒！"
5,"第一次亚马逊国际上买东西。 这个颜色很喜欢。价格还是比较实惠的。"
5,"值得购买 真的灰常喜欢，保温效果很好，每天都在使用呢。物有所值"
5,"无感内裤 穿起来感觉不到它的存在！很舒服！"
5,"滋润 刚用过一次，比较滋润"
5,"华歌尔 产后腹带（长款） 感觉挺有用了，也是下了功课才来买这款，挺不错的，要坚持，一天至少八个小时吧"
5,"好用 没有味，使用起来挺方便，很好用，只是把手处做工少有欠缺，总体来说不错"
5,"大容量带开关 容量很大，还有单独的开关，运行的噪音和震动都很小"
5,"送货快，口味满意 周一晚上订货，周六就收到了，没有添加剂的味道，很好"
5,"格莫拉 非常棒的鞋子 就是价格太不稳定了"
5,"舒服 很舒服，没有束缚感，跟没穿一样，是我想要的效果"
5,"原装线，音质均衡，耳机复活了 和原装线一样的，包裹从日本过来，大约一周。价格和淘宝没差多少，主要买个放心。"
5,"特别棒！ 太棒啦！手感很好！给大家个参考  身高171 体重67  选的M  大小正好！袖子长挽上去穿正好~也好看"
5,"很好！ 非常棒！包装也很靠谱，有外箱。价格比国内便宜很多～一直在纠结买DG还是Nespresso，最终选了Nes。"
5,"不错啊 皮质，包包比想象中的大些"
5,"轻柔舒适 轻柔舒适，没有束缚感。自从穿了郡是，才知道内衣可以做的这么舒服。中日差价很大，亚马逊海外购真心省钱！"
5,"OK 要买再大一号地, 68公斤 170身高"
5,"保健食品 避光包装踏实，服用两周确实和其他鱼油效果差异明显，调解内分泌和神经健康有帮助，适合脑力工作者"
5,"强烈推荐 很薄，很修身，料子很垂，不用熨烫。 我173CM 77kg。"
5,"toto花洒 东西不错，看起来非常有档次，感觉买的很划算。"
2,"舒服 除了稍微有点小，穿起来还是很舒服的。刚穿有点紧，过几天会好一些，建议比皮鞋码大1个半码。"
3,"效果不好 没有杯垫撑不起来，弧度不好有点尖，效果不好！"
3,"立裆短，大腿瘦，裤脚肥 立裆短，穿起来不舒服，大腿略瘦，视觉效果有点绷，裤脚肥，直筒的效果太强，在亚马逊海外购上买过几次裤子，都不合身，看来老外的版型和国内差别还是很大"
1,"颜色老气，款式不好看 颜色老气，款式不好看"
1,"这个已经不叫色差大了。 颜色简直就是天差地远。我感觉上当了。"
1,"空有颜值 不好用一般 削两支都断芯呢 刀片好差呀"
4,"这是亚马逊黑五和天猫双十一期间看得最多却又最失望的购物 11月23号黑五下单到手价674元；wangyikaola现在做双十二活动限码数才589元。（亚马逊看到评论有说500多到手的，但那个人却不是我，心里万马奔腾） 1.首先大家要有一分钱一分货的概念（因为玩不过亚马逊） 介绍里面写的好好的10061，皮内里，但是收到货后才长知识，买bid kid 5M码到货后才知道这款叫12909 2.普及知识 经典大黄靴分类： 10061（男款，鞋带孔：七孔，皮内里，抗疲劳皮鞋垫） 10361（女款，鞋带孔：六孔，皮内里，抗疲劳皮鞋垫） 12909（童装款/低配版，分big kid和little kid，成人一定要买big kid，鞋带孔：六孔，布内里，普通布鞋垫）重量：较成人款轻。 综述：亚马逊买东西，物品价格随时会变动，不同码色不同价格，介绍信息模糊，评论是国人参考的重要依据。 最后，235脚的老婆穿bid kid 5M码合适，希望对看到的此评论的人有帮助。"
4,"比较满意 整体比较满意，尺码，厚度，颜色"
4,"配送快，包装不错 1月8号下的单，16号收到，国内配送是顺丰，比我想象中的要快，而且包装没有之前评价的那么差，应该是改进了。滤芯还没有开始用，希望如之前买的一样好。"
4,"没有说明书 我在其他地方买的可么多么奶瓶有说明书（各种语言的），可是在亚马逊买的里面什么都没有，味道也比原来买的大一些，不知道怎么回事……外包装倒没什么区别。"
5,"说是日码偏小 买的正合适 买的日码M，大小至腰下，秋季薄厚正合适"
5,"物有所值 非常轻，没发现漏水现象，杯盖基本为塑料，而且可拆卸，方便清洁。"
5,"物有所值 性价比很高，美国直邮大概1个星期左右就到了，速度可以"
5,"货好不贵 货好不贵。以实际行动为中美正常贸易添砖加瓦"
